Unnamed: 0,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,under_pressure,related_events,match_id,dribble_outcome,possession_team_id,team_id,player_id,dribble_nutmeg,dribble_overrun,out,dribble_no_touch
17,51a2d0af-8990-414e-a592-f1016eaed001,996,1,00:26:42.247,26,42,Dribble,43,Spain,From Free Kick,Spain,Lamine Yamal Nasraoui Ebana,Right Wing,"[76.9, 74.0]",0.0,True,"['99005a1a-99db-4a0d-b66c-db38acaa4b05', 'cbce8a0a-0d73-43a0-9933-37928e9a9578']",3943043,Incomplete,772,772,316046,,,,
18,24b56be9-113d-4bd7-8f8d-5b486f64dc05,1101,1,00:28:49.388,28,49,Dribble,47,Spain,From Throw In,Spain,Fabián Ruiz Peña,Left Defensive Midfield,"[14.2, 74.4]",0.0,True,"['d5939001-1da7-4282-ae80-0f0c45cc4a0c', 'ed2e7309-6c33-4f13-b18b-fceefb2419f2']",3943043,Complete,772,772,6655,,,,
19,13c172d3-e22e-4244-95f8-4ffca5f11e5b,1332,1,00:35:54.537,35,54,Dribble,58,Spain,From Corner,Spain,Nicholas Williams Arthuer,Left Wing,"[103.8, 6.2]",0.0,True,['76aaf102-0562-40f3-9c52-1c6599a14ad0'],3943043,Complete,772,772,68574,,,,
20,f10524ef-ad5a-4815-bb2a-5f65f4cf19c9,1394,1,00:37:38.903,37,38,Dribble,60,Spain,Regular Play,England,Jude Bellingham,Left Wing,"[32.8, 19.6]",0.0,True,['6883c0f6-7642-492d-981c-70e167e88dc5'],3943043,Complete,772,768,30714,1.0,,,
21,fa7c8485-5583-4029-958e-47167cfc64d4,1452,1,00:38:50.802,38,50,Dribble,62,Spain,Regular Play,Spain,Nicholas Williams Arthuer,Left Wing,"[69.0, 5.3]",0.0,True,['c38b64ac-199e-4091-aeb9-e7f5edf36cde'],3943043,Incomplete,772,772,68574,,,,
22,e08b3a14-ff4e-423b-9d0a-9dad7a0718ed,1635,1,00:42:22.916,42,22,Dribble,69,Spain,Regular Play,Spain,Álvaro Borja Morata Martín,Center Forward,"[110.6, 26.5]",0.0,True,['e1d6d2fc-b714-451d-83d0-2b920f6f716a'],3943043,Incomplete,772,772,3477,,,,
23,3ccdf3ea-3bd2-42d0-bcb9-73186b3ea4ce,1649,1,00:43:08.788,43,8,Dribble,71,England,Regular Play,England,Kobbie Mainoo,Right Defensive Midfield,"[3.3, 3.7]",0.0,True,"['4fe6ec8e-ff05-4a0e-95f5-6a716bac777a', '936fb112-d828-43d6-9c3a-ce58610afd4c']",3943043,Incomplete,768,768,99174,,,,
24,88eefdf0-cbee-4b78-9206-94baaa9be466,1876,2,00:04:17.993,49,17,Dribble,85,Spain,Regular Play,Spain,Daniel Carvajal Ramos,Right Back,"[52.6, 70.3]",0.0,True,"['08b94b0b-c68c-4b71-a5fb-400a93a43be0', '1fb2a4e8-2e3b-4ef3-bd9e-884c20943a5a']",3943043,Complete,772,772,5721,,,,
25,be987a2f-4e5e-4e48-b20e-6bcde868fcd1,2082,2,00:09:04.710,54,4,Dribble,91,Spain,From Free Kick,Spain,Daniel Carvajal Ramos,Right Back,"[72.0, 74.1]",0.0,True,"['83a6ba9b-c88d-43b9-88ee-8c547e10fb3b', 'f958714c-e398-448c-a86a-efccae5ccf73']",3943043,Incomplete,772,772,5721,,,,
26,42ae0284-cde0-4440-a93e-309e1827cfa8,2217,2,00:12:09.413,57,9,Dribble,95,Spain,From Throw In,Spain,Lamine Yamal Nasraoui Ebana,Right Wing,"[73.4, 73.6]",0.0,True,['453dc113-8380-4ecb-b0c7-2428ec16368e'],3943043,Incomplete,772,772,316046,,,,
27,dc813cd1-ab8f-4601-9b72-d609af0f69f1,2352,2,00:14:42.327,59,42,Dribble,98,England,Regular Play,England,Kobbie Mainoo,Right Defensive Midfield,"[93.1, 69.1]",0.0,True,"['09734baa-3244-46d0-927b-a526a341a0c9', '2d06b6d7-193e-4247-b097-501073c52907']",3943043,Incomplete,768,768,99174,,1.0,,
28,4c33fb9d-50c4-4e3e-911e-529f91db51a9,2358,2,00:14:47.696,59,47,Dribble,98,England,Regular Play,England,Kobbie Mainoo,Right Defensive Midfield,"[105.0, 74.6]",0.0,True,"['cf118a96-7358-485e-9d85-f81447d818bc', 'd241d754-c431-4293-98fa-9ed716c62e2e']",3943043,Incomplete,768,768,99174,,,,
29,b8caf9af-6e9c-4f1d-a229-9517d4ef1693,2627,2,00:25:29.590,70,29,Dribble,112,England,From Throw In,England,Bukayo Saka,Right Wing,"[85.9, 67.1]",0.0,True,['2e840ee1-0128-4298-928c-770da4855250'],3943043,Incomplete,768,768,22084,,,,
30,2f79600b-6fab-43af-bc2f-b02f0cf55cb4,2684,2,00:26:45.806,71,45,Dribble,115,Spain,From Counter,Spain,Martín Zubimendi Ibáñez,Right Defensive Midfield,"[63.6, 39.9]",0.0,True,['7e192d21-49f0-4fad-9868-257f35ce2730'],3943043,Complete,772,772,24921,,,,
31,c52b62e6-25b4-4204-87ac-fb89201bbca2,2786,2,00:29:49.129,74,49,Dribble,121,England,From Throw In,England,Cole Palmer,Center Attacking Midfield,"[107.6, 71.6]",0.0,True,['0c1d77fc-19fe-48d4-909c-280b6fbf2458'],3943043,Incomplete,768,768,39461,,,,
32,b7f814fd-1119-4a97-a794-ad2f6aabf227,3060,2,00:37:09.913,82,9,Dribble,130,Spain,From Throw In,Spain,Nicholas Williams Arthuer,Left Wing,"[99.7, 13.3]",0.0,True,['9ef93ed2-4095-4cb8-8010-5ede3d539e12'],3943043,Incomplete,772,772,68574,,,,
33,9f9edf53-241b-4a42-9bc6-19c9afe42cc4,3064,2,00:37:11.544,82,11,Dribble,131,England,Regular Play,England,Kyle Walker,Right Back,"[27.8, 67.9]",0.0,True,['9166a1ad-8079-48d9-a986-b92fc74b2ab4'],3943043,Incomplete,768,768,3205,,,,
34,0ef012df-0de4-44b0-9e16-f15cdb3f03fb,3144,2,00:39:03.044,84,3,Dribble,133,Spain,Regular Play,Spain,Daniel Olmo Carvajal,Center Attacking Midfield,"[101.2, 51.0]",0.0,True,['e8481c82-ef6d-4f2b-872f-c9809bbbe0aa'],3943043,Incomplete,772,772,16532,,,,
35,067299ff-8e76-4411-8d6d-1753217df6e4,3177,2,00:40:07.360,85,7,Dribble,135,England,From Keeper,England,Kyle Walker,Right Back,"[37.0, 65.4]",0.0,True,['8061c5ef-2c0f-4823-b660-eb9d720d7c2a'],3943043,Complete,768,768,3205,,,,
151,2d79c8b7-52de-4b8b-8446-46eb30b4a9c9,66,1,00:01:09.535,1,9,Dribble,5,England,From Keeper,England,Bukayo Saka,Right Wing,"[75.3, 76.5]",0.0,True,['80532adb-8d36-4f93-b11b-ea757012dc62'],3930171,Incomplete,768,768,22084,,,,
152,c65fcc37-f513-4a65-9a54-89076b67225e,619,1,00:12:41.022,12,41,Dribble,18,England,From Free Kick,England,Phil Foden,Left Wing,"[96.6, 53.2]",0.0,True,['fd2c45cf-61bc-4c2d-bc72-8c708580756a'],3930171,Complete,768,768,4354,,,,
153,9fb58954-c5b1-48af-90f3-0d610c2ca535,791,1,00:16:17.456,16,17,Dribble,26,England,From Counter,England,Phil Foden,Left Wing,"[78.5, 6.3]",0.0,True,['1a06d81e-73d2-4a27-a9a7-ee70e402bd9e'],3930171,Complete,768,768,4354,,,,
154,80a8e38d-d17f-4fa2-b5f0-1a7783f97ff3,982,1,00:20:54.590,20,54,Dribble,27,Denmark,From Kick Off,Denmark,Joakim Mæhle,Right Wing Back,"[94.1, 66.7]",0.0,True,['90155d6c-9183-4b97-aec3-59f81976c6ef'],3930171,Complete,776,776,16554,,,,
155,5baf6c83-f4dd-4d77-b87f-4323f37b8861,984,1,00:20:55.302,20,55,Dribble,27,Denmark,From Kick Off,Denmark,Joakim Mæhle,Right Wing Back,"[97.6, 61.9]",0.0,True,['3d191d52-daa0-4270-aac5-7b83053bf5f7'],3930171,Incomplete,776,776,16554,,,,
156,bf85a9cc-efed-48f6-ab3b-e16010bb98e1,1183,1,00:25:31.140,25,31,Dribble,37,Denmark,From Keeper,Denmark,Pierre-Emile Højbjerg,Left Defensive Midfield,"[96.2, 74.7]",0.0,True,['d5092e00-de1e-4adf-9c5a-c9371baf442d'],3930171,Incomplete,776,776,3570,,,,
157,c5c2e783-5a74-4b20-b772-7fe9eb4a1665,1356,1,00:29:37.992,29,37,Dribble,41,England,Regular Play,England,Jude Bellingham,Center Attacking Midfield,"[41.9, 58.0]",0.0,True,['ad47208f-5ed9-4500-bf54-197a59d83473'],3930171,Incomplete,768,768,30714,,,,
158,d4cf1789-3364-44d8-ab60-35022be7cbba,1666,1,00:40:12.033,40,12,Dribble,55,England,From Goal Kick,England,Phil Foden,Left Wing,"[73.2, 39.0]",0.0,True,['0f5fd6ec-65b0-41da-b134-819efc1567f9'],3930171,Complete,768,768,4354,,,,
159,7778edb4-1b03-41b3-835c-8a02f68e482d,2360,2,00:05:33.704,50,33,Dribble,72,England,Regular Play,England,Jude Bellingham,Center Attacking Midfield,"[110.6, 22.6]",0.0,True,['bd987f08-28cc-4acb-a4ff-bd65ef6071a3'],3930171,Complete,768,768,30714,,,,
160,49957202-e1a8-4d59-b1b1-4a36f32464a3,2510,2,00:09:20.968,54,20,Dribble,77,England,From Free Kick,England,Jude Bellingham,Center Attacking Midfield,"[55.1, 45.9]",0.0,True,['a905416c-0ab4-4e8d-bc4c-df8b92c8dc93'],3930171,Complete,768,768,30714,,,,
161,f64b250a-9c7b-442c-9f32-1893ce043eae,2649,2,00:13:19.813,58,19,Dribble,83,England,Regular Play,England,Bukayo Saka,Right Wing,"[99.2, 62.0]",0.0,True,['a6f27d48-e985-40fd-bb36-774390139a58'],3930171,Complete,768,768,22084,,,,
162,691ebac8-447f-4839-82fd-a02846f1402b,2696,2,00:14:30.556,59,30,Dribble,85,England,Regular Play,England,Bukayo Saka,Right Wing,"[99.7, 64.5]",0.0,True,['fb0fe686-9ee4-439d-b88c-e335f0e8610c'],3930171,Complete,768,768,22084,,,,
163,c7af8141-8af5-4f84-99bc-b179e77ba4ce,2918,2,00:19:25.415,64,25,Dribble,93,England,Regular Play,England,Jude Bellingham,Center Attacking Midfield,"[87.8, 57.6]",0.0,True,['98af706e-e572-4e21-9c9a-1c8232aa2d85'],3930171,Complete,768,768,30714,,,,
164,2b0fd1d4-c69a-410c-aa38-a21b0e4e0e6b,2935,2,00:19:35.494,64,35,Dribble,93,England,Regular Play,Denmark,Morten Hjulmand,Right Defensive Midfield,"[36.8, 29.7]",0.0,True,"['45c7ebc5-9706-4cfc-88ac-c4f50b8da578', 'add18934-76bb-4655-8eef-5853fb14b037']",3930171,Complete,768,776,8621,,,,
165,2a846bdc-ad9c-43ff-b184-ce4cf3284162,3108,2,00:25:22.076,70,22,Dribble,101,England,From Free Kick,England,Jarrod Bowen,Right Wing,"[96.5, 79.6]",0.0,True,"['d5fd8fde-24f9-4870-93c4-a8fc4211728c', 'f925e297-6440-42bd-afb9-92620e040517']",3930171,Incomplete,768,768,9640,,,,
166,272bd42f-da54-42cf-8b0a-a37f159c80cc,3239,2,00:28:27.455,73,27,Dribble,107,England,Regular Play,England,Ollie Watkins,Center Forward,"[91.2, 52.4]",0.0,True,['7f9f82b0-65eb-4dcd-b746-eec320b415fc'],3930171,Incomplete,768,768,4760,,,,
167,c7019620-e147-420e-8edc-10a6d9c410fd,3559,2,00:37:47.560,82,47,Dribble,126,Denmark,Regular Play,England,Marc Guehi,Left Center Back,"[37.2, 17.6]",0.0,True,['28302f03-bb13-48fe-98a4-c1729de09490'],3930171,Incomplete,776,768,34526,,,,
168,fef9826f-1f26-4d44-91c8-6cb81b621d10,3670,2,00:41:41.087,86,41,Dribble,136,England,From Free Kick,England,Jarrod Bowen,Right Wing,"[81.2, 58.5]",0.0,True,['5a64a8a2-ff3d-484f-82c2-49ac22559e19'],3930171,Incomplete,768,768,9640,,,,
169,6638556c-987f-471d-b372-77f2c9b0e9a9,3823,2,00:46:52.442,91,52,Dribble,146,Denmark,Regular Play,Denmark,Joakim Mæhle,Left Wing Back,"[31.7, 6.1]",0.0,True,"['503b5054-24e9-43f6-a604-d7d84ed58737', 'ebee066b-9247-43e8-826f-270a3a6756f3']",3930171,Complete,776,776,16554,,,,
170,7a26495a-a33a-495a-bc98-ac96b285a920,126,1,00:02:44.600,2,44,Dribble,7,Switzerland,From Throw In,Switzerland,Dan Ndoye,Right Wing Back,"[55.5, 78.9]",0.0,True,['ad31a3a4-00c4-48bd-83c3-cb7fce477dc1'],3942227,Complete,773,773,45190,,,,
171,7fc684e7-2b3b-4520-bf05-615217e064f4,226,1,00:04:58.781,4,58,Dribble,10,England,From Throw In,England,Kyle Walker,Right Center Back,"[37.9, 77.0]",0.0,True,"['949329cd-2522-4aa5-ae97-9ee307d66b95', 'b5b67ead-04e4-4273-aad7-b22305d7f75b']",3942227,Incomplete,768,768,3205,,,,
172,b6c03c86-5a30-425b-8d6e-005d86feda59,363,1,00:07:37.017,7,37,Dribble,13,Switzerland,From Free Kick,Switzerland,Dan Ndoye,Right Wing Back,"[92.8, 77.5]",0.0,True,['4abb79b3-5322-4ccc-aa74-955e69ec5d17'],3942227,Complete,773,773,45190,,,,
173,0d44a842-636d-4a08-bccd-4d02e8a0ff02,619,1,00:12:16.587,12,16,Dribble,15,England,From Goal Kick,England,Bukayo Saka,Right Wing Back,"[85.2, 75.8]",0.0,True,"['9923e43e-1daa-41bb-ad16-d528c252086c', 'c2d79bf5-e475-459e-a3f4-d7e642a8644b']",3942227,Complete,768,768,22084,,,,
174,fe5fc557-9058-49da-9c4b-67af82d1b3ee,676,1,00:13:02.126,13,2,Dribble,15,England,From Goal Kick,England,Bukayo Saka,Right Wing Back,"[107.0, 69.5]",0.0,True,"['6ef4e1f9-cdb0-4435-a781-a0131957b0f6', '99f789c5-b6e1-49af-b0cb-1fcef83f9ed1']",3942227,Complete,768,768,22084,,,,
175,bdf68704-8eda-4720-9cc3-d12403e02dd5,1207,1,00:27:21.151,27,21,Dribble,39,England,From Throw In,England,Bukayo Saka,Right Wing Back,"[112.9, 60.5]",0.0,True,"['15e656c5-de65-448f-80bd-14fc883d7796', 'ec1c4f93-8be9-4d7f-bd0b-a7165df3ff79']",3942227,Complete,768,768,22084,,,,
176,70617fa0-2faf-484c-9c69-3a3794be2917,1482,1,00:35:33.858,35,33,Dribble,50,England,Regular Play,England,Jude Bellingham,Left Attacking Midfield,"[79.6, 3.2]",0.0,True,"['1a093d25-b843-4365-aeb2-ad68cd424f18', '1e2a2306-5745-4e2a-9950-fb9d3d0e0566']",3942227,Complete,768,768,30714,,,,
177,07b5a0c0-9f1b-4bb2-87f9-f4873548c756,1486,1,00:35:35.043,35,35,Dribble,50,England,Regular Play,England,Jude Bellingham,Left Attacking Midfield,"[78.3, 7.1]",0.0,True,"['03bdceeb-679a-4ab1-9d26-38ec13883a7f', '07ea58ad-4d8d-411a-aa20-37ff229e570d']",3942227,Complete,768,768,30714,,,,
178,0ec004c3-83f4-4d53-97bf-5822ffab2b2a,1583,1,00:37:42.866,37,42,Dribble,53,Switzerland,From Throw In,England,Phil Foden,Right Attacking Midfield,"[63.1, 73.6]",0.0,True,['4e04283a-8393-47c5-b640-aa8452150faa'],3942227,Incomplete,773,768,4354,,1.0,1.0,
179,2419848e-67b8-4730-8dc7-d93e9cf8d8f8,1596,1,00:38:04.539,38,4,Dribble,54,Switzerland,From Throw In,England,Phil Foden,Right Attacking Midfield,"[54.8, 69.9]",0.0,True,"['57d7b3f8-d056-4ca0-8741-37df817613d5', 'b157dc08-6f79-46ce-8be3-04c714c279c5']",3942227,Complete,773,768,4354,,,,
180,354abedd-a63a-4378-8efc-a4bf269e35c3,1600,1,00:38:04.849,38,4,Dribble,54,Switzerland,From Throw In,England,Phil Foden,Right Attacking Midfield,"[55.2, 69.5]",0.0,True,"['2eb8da1c-5e29-4a24-9675-30ed07abe510', '4abd4695-e9fc-4b83-894c-8da94f5590b7']",3942227,Complete,773,768,4354,,,,
181,e367a505-5057-4205-907d-6ee99004f22d,1627,1,00:38:23.442,38,23,Dribble,54,Switzerland,From Throw In,Switzerland,Dan Ndoye,Right Wing Back,"[111.5, 73.2]",0.0,True,['19eaa7d5-6ea2-4e86-bcf9-8a392c7f0876'],3942227,Incomplete,773,773,45190,,1.0,1.0,
182,6a8b0323-a192-4cf9-a65e-5425dfa52b00,1918,1,00:44:05.160,44,5,Dribble,58,England,From Throw In,England,Bukayo Saka,Right Wing Back,"[115.3, 58.7]",0.0,True,"['341d1915-421c-4af4-92c8-0e46b21362ce', '4811c9f7-28ad-4b42-be81-9d1b408ff349']",3942227,Complete,768,768,22084,,,,
183,11652824-47b5-4f8e-b426-d89a10da92b6,2018,2,00:01:11.529,46,11,Dribble,62,England,Regular Play,England,Jude Bellingham,Left Attacking Midfield,"[56.9, 19.1]",0.0,True,"['77871c4d-1170-4a7e-9ef5-70a7174475db', 'd1c6dd84-0377-4b5f-a883-feb34e23e994']",3942227,Complete,768,768,30714,,,,
184,2998c1eb-b144-43b8-95cf-e4d90c54e047,2027,2,00:01:21.095,46,21,Dribble,62,England,Regular Play,Switzerland,Dan Ndoye,Right Wing Back,"[20.9, 54.9]",0.0,True,['8a6aec95-b131-4be7-902f-84ac61e2d1f3'],3942227,Incomplete,768,773,45190,1.0,,,
