Unnamed: 0,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,shot_statsbomb_xg,shot_end_location,shot_technique,shot_body_part,shot_type,shot_outcome,shot_freeze_frame,possession_team_id,team_id,player_id,shot_key_pass_id,shot_first_time,out,under_pressure,shot_aerial_won,shot_deflected,shot_one_on_one,shot_open_goal,shot_saved_to_post,off_camera,shot_follows_dribble,shot_saved_off_target,shot_redirect
196,1d3df271-f67e-4fa8-84e4-d7b3826d4820,4717,4,00:11:40.450,116,40,Shot,156,Switzerland,From Corner,Switzerland,Xherdan Shaqiri,Center Forward,"[119.3, 79.1]",1.409435,['e501af39-6ac1-4c2d-8835-b103dc2618bd'],3942227,0.00018,"[120.0, 43.8, 2.8]",Normal,Left Foot,Corner,Post,"[{'location': [114.5, 42.3], 'player': {'id': 16016, 'name': 'Michel Aebischer'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [119.3, 38.7], 'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.2, 44.6], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [109.0, 41.4], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.7, 42.5], 'player': {'id': 5549, 'name': 'Manuel Obafemi Akanji'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [115.3, 39.4], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.6, 37.7], 'player': {'id': 5538, 'name': 'Denis Lemi Zakaria Lako Lado'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [99.2, 35.1], 'player': {'id': 5548, 'name': 'Steven Zuber'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [98.0, 45.2], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.2, 42.3], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.4, 49.6], 'player': {'id': 3664, 'name': 'Trent Alexander-Arnold'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [115.9, 40.9], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.3, 43.5], 'player': {'id': 3834, 'name': 'Ivan Toney'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.4, 44.8], 'player': {'id': 9000, 'name': 'Eberechi Eze'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [113.3, 39.5], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.5, 37.9], 'player': {'id': 3382, 'name': 'Luke Shaw'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.7, 41.5], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.9, 44.9], 'player': {'id': 39461, 'name': 'Cole Palmer'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [103.9, 35.9], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",773,773,3533,,,,,,,1.0,,,,,,
197,729737c3-ef2b-4cd9-8f6d-3115547197cf,4773,4,00:13:39.990,118,39,Shot,159,Switzerland,From Free Kick,Switzerland,Mohamed Zeki Amdouni,Left Attacking Midfield,"[101.7, 23.7]",0.665791,['9f9cd5a1-1272-4a7d-8763-2539ef98b635'],3942227,0.039720625,"[118.0, 35.7, 1.9]",Normal,Left Foot,Open Play,Saved,"[{'location': [104.4, 23.1], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.5, 37.2], 'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.1, 47.4], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.3, 16.2], 'player': {'id': 3664, 'name': 'Trent Alexander-Arnold'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [104.4, 29.3], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.8, 35.0], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 37.3], 'player': {'id': 3382, 'name': 'Luke Shaw'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.1, 13.7], 'player': {'id': 39461, 'name': 'Cole Palmer'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [93.7, 23.1], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [87.4, 39.7], 'player': {'id': 9000, 'name': 'Eberechi Eze'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [99.3, 7.0], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [83.7, 30.7], 'player': {'id': 11457, 'name': 'Vincent Sierro'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.2, 20.1], 'player': {'id': 5548, 'name': 'Steven Zuber'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [94.8, 8.2], 'player': {'id': 3533, 'name': 'Xherdan Shaqiri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.1, 35.9], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [91.6, 40.0], 'player': {'id': 5538, 'name': 'Denis Lemi Zakaria Lako Lado'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [76.0, 59.3], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",773,773,48335,d37b90ab-4bb2-4638-8ed0-19ba788a3149,,,,,,,,,,,,
198,99d35d8b-f0f3-4c48-b52d-5add321ae23b,4790,4,00:13:51.010,118,51,Shot,159,Switzerland,From Free Kick,Switzerland,Silvan Widmer,Right Wing Back,"[111.7, 46.0]",0.588151,"['cc337828-c086-4960-8c4d-be226d7feb84', 'ee168b9a-670b-4cc8-9223-a9ba1693afc7']",3942227,0.11769032,"[120.0, 43.2, 5.6]",Volley,Right Foot,Open Play,Off T,"[{'location': [113.6, 41.7], 'player': {'id': 3382, 'name': 'Luke Shaw'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.8, 36.9], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.6, 38.8], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.7, 33.3], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.7, 40.9], 'player': {'id': 9000, 'name': 'Eberechi Eze'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [115.2, 23.8], 'player': {'id': 3664, 'name': 'Trent Alexander-Arnold'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [95.7, 34.8], 'player': {'id': 3834, 'name': 'Ivan Toney'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.0, 11.7], 'player': {'id': 39461, 'name': 'Cole Palmer'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [100.1, 24.7], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.9, 10.4], 'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [94.8, 33.4], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.5, 25.5], 'player': {'id': 5548, 'name': 'Steven Zuber'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [106.2, 17.7], 'player': {'id': 3533, 'name': 'Xherdan Shaqiri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.3, 39.8], 'player': {'id': 5538, 'name': 'Denis Lemi Zakaria Lako Lado'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [108.1, 41.7], 'player': {'id': 48335, 'name': 'Mohamed Zeki Amdouni'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [102.1, 58.2], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.5, 41.4], 'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.5, 45.1], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",773,773,7796,,1.0,,1.0,,,,,,,,,
199,d2dc6d03-13c9-49bd-b3b1-35bf4e4c8660,4863,5,00:00:01.872,120,1,Shot,161,England,Other,England,Cole Palmer,Right Attacking Midfield,"[108.1, 40.1]",0.434792,['df727211-a412-4d4d-acbb-7253308c9cd0'],3942227,0.7835,"[120.0, 37.3, 1.1]",Normal,Left Foot,Penalty,Goal,,768,768,39461,,,,,,,,,,,,,
200,d14c3304-dfc8-4624-8e49-e3aac0cf7968,4865,5,00:01:03.467,121,3,Shot,162,Switzerland,Other,Switzerland,Manuel Obafemi Akanji,Center Back,"[108.1, 40.1]",0.435396,['c2194baf-83f4-4b01-a44e-a68e6dadef52'],3942227,0.7835,"[119.4, 42.0, 0.2]",Normal,Right Foot,Penalty,Saved,,773,773,5549,,,,,,,,,,,,,
201,36a5250d-6b1f-4555-828e-07d133c4569a,4867,5,00:01:59.218,121,59,Shot,163,England,Other,England,Jude Bellingham,Right Defensive Midfield,"[108.1, 40.1]",0.676409,['dfe883ae-1675-4599-b1f3-9b75c33d9a5e'],3942227,0.7835,"[120.0, 43.4, 0.3]",Normal,Right Foot,Penalty,Goal,,768,768,30714,,,,,,,,,,,,,
202,ead9c373-f877-43de-88f0-d4bc4b6c1f60,4869,5,00:02:52.864,122,52,Shot,164,Switzerland,Other,Switzerland,Fabian Lukas Schär,Right Center Back,"[108.1, 40.1]",0.555871,['ae33ea4c-8996-424d-a53a-776ef2683e17'],3942227,0.7835,"[120.0, 42.6, 0.3]",Normal,Right Foot,Penalty,Goal,,773,773,5537,,,,,,,,,,,,,
203,f49fdcbd-4933-4062-bc7a-c2d6bc4e97e7,4871,5,00:03:53.477,123,53,Shot,165,England,Other,England,Bukayo Saka,Left Wing Back,"[108.1, 40.1]",0.758866,['62bdd75c-c115-4779-a045-7e4d942b4392'],3942227,0.7835,"[120.0, 43.8, 0.2]",Normal,Left Foot,Penalty,Goal,,768,768,22084,,,,,,,,,,,,,
204,7198adbd-d884-4124-8278-beff2f7ab567,4873,5,00:04:38.614,124,38,Shot,166,Switzerland,Other,Switzerland,Xherdan Shaqiri,Center Forward,"[108.1, 40.1]",0.55209,['142f3c0a-91ec-4870-85eb-c293f0ed0b8b'],3942227,0.7835,"[120.0, 43.8, 0.9]",Normal,Left Foot,Penalty,Goal,,773,773,3533,,,,,,,,,,,,,
205,357f71b4-1acf-4690-b395-29024a2823d6,4875,5,00:05:30.907,125,30,Shot,167,England,Other,England,Ivan Toney,Center Forward,"[108.1, 40.1]",0.529889,['c2c96e61-bf43-44ef-9bd7-afdaf59d2b95'],3942227,0.7835,"[120.0, 37.3, 0.2]",Normal,Right Foot,Penalty,Goal,,768,768,3834,,,,,,,,,,,,,
206,1befa2b2-fa0c-43ce-8d39-89db1e90b7cc,4877,5,00:06:25.591,126,25,Shot,168,Switzerland,Other,Switzerland,Mohamed Zeki Amdouni,Left Attacking Midfield,"[108.1, 40.1]",0.595632,['067dc263-79d8-4f7a-9e28-408518b91fc1'],3942227,0.7835,"[120.0, 39.7, 0.2]",Normal,Right Foot,Penalty,Goal,,773,773,48335,,,,,,,,,,,,,
207,271034db-1047-4c8f-8e9b-85f2a09b93f9,4879,5,00:07:21.049,127,21,Shot,169,England,Other,England,Trent Alexander-Arnold,Right Wing Back,"[108.1, 40.1]",0.503407,['98b02a13-f5c1-42b9-a2b4-1f68fdcb82c2'],3942227,0.7835,"[120.0, 36.9, 1.6]",Normal,Right Foot,Penalty,Goal,,768,768,3664,,,,,,,,,,,,,
461,f2dc2fdd-a058-4941-aa3b-9f7264b15306,166,1,00:03:48.964,3,48,Shot,7,Slovakia,From Free Kick,Slovakia,David Strelec,Center Forward,"[107.3, 35.8]",1.710111,['2fb07ebd-f4fd-4b4d-ae53-55ace63b79e0'],3941017,0.092393875,"[120.0, 20.6]",Volley,Right Foot,Open Play,Wayward,"[{'location': [87.4, 41.7], 'player': {'id': 6798, 'name': 'Stanislav Lobotka'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [105.6, 41.1], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.9, 34.3], 'player': {'id': 99174, 'name': 'Kobbie Mainoo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 41.9], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.5, 26.7], 'player': {'id': 34526, 'name': 'Marc Guehi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.2, 36.8], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.1, 33.5], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.3, 32.0], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.5, 23.9], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.7, 38.3], 'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.5, 43.8], 'player': {'id': 28032, 'name': 'Ivan Schranz'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.3, 24.1], 'player': {'id': 6990, 'name': 'Milan Škriniar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.0, 34.6], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.6, 27.9], 'player': {'id': 16879, 'name': 'Dávid Hancko'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.2, 20.7], 'player': {'id': 16298, 'name': 'Denis Vavro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",908,908,43976,83b66656-acaa-41e9-bc81-7a0e233f5847,1.0,1.0,,,,,,,,,,
462,8647706b-b6da-4cb8-aa40-17e6b66dda50,338,1,00:07:28.564,7,28,Shot,11,Slovakia,From Free Kick,Slovakia,Lukáš Haraslín,Left Wing,"[101.0, 34.2]",0.172951,"['d542df1e-e2f7-41a2-b1ee-f04c9606bccd', 'ee5e4e75-5cc0-44fa-87f6-d44b65a73b27']",3941017,0.053368397,"[103.6, 35.2]",Normal,Right Foot,Open Play,Blocked,"[{'location': [105.5, 31.5], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 38.5], 'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.5, 30.8], 'player': {'id': 8967, 'name': 'Ondrej Duda'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.0, 59.2], 'player': {'id': 28032, 'name': 'Ivan Schranz'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.4, 43.5], 'player': {'id': 9722, 'name': 'Peter Pekarík'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.4, 34.4], 'player': {'id': 43976, 'name': 'David Strelec'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.0, 49.4], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 51.0], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.0, 27.5], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.3, 40.7], 'player': {'id': 34526, 'name': 'Marc Guehi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.2, 33.3], 'player': {'id': 99174, 'name': 'Kobbie Mainoo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.9, 35.3], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",908,908,7975,6e48c33b-3e97-4c77-aa7d-9c5d7004e829,,,,,,,,,,,,
463,b7b724e2-cca6-4d75-823a-73e89fcb4be3,392,1,00:08:50.625,8,50,Shot,12,England,From Goal Kick,England,Kieran Trippier,Left Back,"[102.8, 29.9]",0.936881,"['7b6aa671-3fc0-489e-b6bd-e626f15ac299', 'bf28d8f0-ccd1-4f79-87a8-c02caec093ff']",3941017,0.08902558,"[120.0, 43.5, 7.8]",Normal,Right Foot,Open Play,Off T,"[{'location': [99.4, 61.1], 'player': {'id': 16879, 'name': 'Dávid Hancko'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 48.8], 'player': {'id': 6990, 'name': 'Milan Škriniar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.4, 37.8], 'player': {'id': 9722, 'name': 'Peter Pekarík'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.2, 40.4], 'player': {'id': 16298, 'name': 'Denis Vavro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.4, 51.1], 'player': {'id': 6798, 'name': 'Stanislav Lobotka'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.3, 56.5], 'player': {'id': 8967, 'name': 'Ondrej Duda'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.4, 31.3], 'player': {'id': 28032, 'name': 'Ivan Schranz'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [93.6, 39.5], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.7, 38.6], 'player': {'id': 3711, 'name': 'Martin Dúbravka'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.7, 38.9], 'player': {'id': 4354, 'name': 'Phil Foden'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [86.9, 57.1], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.0, 61.3], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.1, 46.0], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",768,768,3308,eddf41f9-0ee4-4998-aac4-62505d886ca1,1.0,,1.0,,,,,,,,,
464,68dc105c-718f-4bff-8dcc-ed478c2d0d49,524,1,00:11:21.879,11,21,Shot,15,Slovakia,From Goal Kick,Slovakia,Lukáš Haraslín,Left Wing,"[107.1, 32.1]",0.099523,"['64b6d78b-6036-44a1-9592-2788cef0334d', 'e53a9de7-2449-4b7f-81b0-c98816f0c9fa']",3941017,0.079396516,"[108.8, 33.1]",Normal,Right Foot,Open Play,Blocked,"[{'location': [116.6, 36.9], 'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.9, 43.5], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 43.0], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.9, 33.4], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.2, 33.5], 'player': {'id': 34526, 'name': 'Marc Guehi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.4, 31.4], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [86.2, 36.0], 'player': {'id': 6798, 'name': 'Stanislav Lobotka'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [83.3, 23.7], 'player': {'id': 43976, 'name': 'David Strelec'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.8, 44.7], 'player': {'id': 28032, 'name': 'Ivan Schranz'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",908,908,7975,31a0b353-a614-43ad-be87-dc1cc3a7d29c,,,,,,,,,,,,
465,48f30ed0-b475-4b3e-82ad-3cc33c3de8aa,993,1,00:22:13.917,22,13,Shot,31,England,Regular Play,England,Harry Kane,Center Forward,"[111.7, 46.4]",0.033251,"['0e007381-196e-433e-b02f-a8249794a68e', '6d2a0628-ea15-40cf-8891-62f73a41d9d6']",3941017,0.051736627,"[112.8, 45.7]",Normal,Head,Open Play,Blocked,"[{'location': [107.3, 36.8], 'player': {'id': 4354, 'name': 'Phil Foden'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.0, 41.2], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.5, 18.0], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.2, 40.8], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [91.7, 47.9], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [92.8, 29.7], 'player': {'id': 99174, 'name': 'Kobbie Mainoo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.3, 34.0], 'player': {'id': 8967, 'name': 'Ondrej Duda'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.2, 32.0], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.8, 41.0], 'player': {'id': 28032, 'name': 'Ivan Schranz'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.5, 30.3], 'player': {'id': 16298, 'name': 'Denis Vavro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 26.2], 'player': {'id': 9722, 'name': 'Peter Pekarík'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.8, 37.8], 'player': {'id': 6798, 'name': 'Stanislav Lobotka'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.7, 40.5], 'player': {'id': 6990, 'name': 'Milan Škriniar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 49.4], 'player': {'id': 7975, 'name': 'Lukáš Haraslín'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.9, 45.5], 'player': {'id': 16879, 'name': 'Dávid Hancko'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.8, 41.4], 'player': {'id': 3711, 'name': 'Martin Dúbravka'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",768,768,10955,7b481d72-02c3-4df3-8804-cca83b0375b7,,,,,,,,,,,,
